ID,Artist,Track,Popularity,Acousticness,Danceablility,Energy,Key,Mode,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Time Signature
4AtqK695Bo1OxeXHG9uzGp,Hi Freq Samples,Soft Waves,46,0.00011,0.23,0.00132,10,1,0.0,0.514,-15.18,0.592,0.0177,107.167,3
48GtnaC41WE87F3kXlTE3Q,Ocean FX,Sleeping Ocean,55,0.624,0.234,0.999,3,1,0.166,0.876,-17.015,0.0411,1e-05,49.837,4
3VzOmxTc7Boj06x2ONfN7y,Ocean Sounds ACE,Sleep: Waves for Dreams,56,0.143,0.152,0.424,11,0,0.0867,0.483,-15.795,0.0609,1e-05,134.199,1
0YmXKiEa0tLl0kpiQedm25,Seas of Dreams,Surf Season,40,0.804,0.186,0.995,10,0,0.991,0.15,-14.983,0.066,0.0031,68.104,3
79CP1fSEBl2fjZI2qqVTSu,Sounds of Nature Noise,Soft Waves,47,0.576,0.105,0.00111,1,1,0.842,0.457,-16.873,0.29,1e-05,93.721,3
74hG142xrqOhrZ9wWIHqyV,Pacific Ocean Samples,White Noise Waves,53,0.122,0.122,0.836,1,0,0.974,0.519,-27.208,0.113,0.00584,97.204,3
1RTIg9btharEAVP3koGsdI,Brain Timbre,Brain Waves Ocean Sounds 3,46,0.495,0.115,0.00213,10,1,0.982,0.634,-17.107,0.362,0.0112,96.464,4
2u8TNohoW6RHwr6xFRnygI,Pro Sounds of Nature,Naptime in the Maldives,55,0.594,0.0597,0.758,11,0,0.607,0.371,-13.069,0.0893,1e-05,74.406,3
7t87vcupUHamRBHfIOh1Rm,Hi Freq Samples,Oceanic Samples,51,8.64e-05,0.0639,0.0231,8,1,0.0,0.307,-16.24,0.7,0.0224,77.881,4
22TrxuTE2bllUWnZVJ3Qcp,Relaxed Minds,Wave Foam,61,0.573,0.209,0.867,4,0,0.0634,0.954,-33.358,0.0358,1e-05,80.93,3
3uAvHLe9tlJmSAnHEQKv1h,Sampling XL,Timeless Water Chill,56,0.888,0.266,0.999,1,1,0.968,0.95,-20.296,0.0611,1e-05,103.752,4
4wgfLLN0iLPR9mypcRIEL7,Naturalis,Guided by the Rocks and the Rolling Sea,48,0.748,0.342,0.999,10,0,0.917,0.957,-13.379,0.101,0.0122,97.644,3
1Ksf0moFKGhOJ6uNgQcEAT,Shaman,Nightfall by the Sea,50,0.47,0.228,0.999,6,0,0.924,0.852,-16.145,0.0562,1e-05,108.354,5
06KQAXLO7Uk2R1nhgrIFGt,Sleep Recording Sounds,Beach Waves,53,0.0421,0.232,0.541,8,0,0.402,0.378,-32.656,0.0556,0.00794,102.072,5
3OFBUO81026zPhA8b88MLB,Naturalis,Finding Inner Peace Close to the Edge of the Sea,47,0.722,0.288,0.999,2,0,0.981,0.957,-13.882,0.0885,0.0133,83.875,4
1wpF4qBNZQxIJ2sUe1P96b,Sleep Waves,Slow Waves,56,0.501,0.183,0.872,6,0,0.0208,0.943,-33.608,0.0465,1e-05,118.131,1
4dDVKFNRotNduZ2Id8PDRW,All Night Chill Makers,Oceanic Softness,52,0.147,0.167,0.99,5,0,0.0354,0.496,-16.531,0.0829,0.0158,113.016,3
5ZeQ5brvFiAUNvXVU70vWQ,Coastal Sounds,Malibu Night Waves,53,0.191,0.0766,0.997,2,1,0.972,0.364,-9.145,0.07,1e-05,171.36,4
6gViURBimCpiLxGRo2afuG,Sounds of Nature Noise,Stormy Ocean,49,0.56,0.141,0.00246,10,0,0.956,0.407,-15.523,0.348,0.0,137.582,4
2bPAX8bgA99aDcLveZpZeW,The Sound Designers,Calming Sea Sound,62,0.135,0.0659,0.83,1,1,0.019,0.224,-16.107,0.0591,1e-05,77.408,3
5NuOOmV6qbvKM1H0rytBU9,The Sound Designers,Smooth Sea Sound,58,0.136,0.168,0.772,2,1,0.000162,0.258,-16.119,0.137,1e-05,78.684,1
3eB2jBzlvebMri9jLXHx69,Tranquility Spree,Sleeping Sounds: Waves,57,0.14,0.182,0.998,2,0,0.955,0.666,-15.064,0.0709,0.0096,77.296,1
5cNBcP9rhoKBOxZZ267caK,Wave Sound Group,Stormy Sea,55,0.836,0.14,0.447,8,1,0.968,0.934,-19.067,0.0612,1e-05,91.119,1
4wyrnxzpwN3ja8TPHfB7xP,Microdynamic Recordings,Sunday Night Waves,47,0.000171,0.0,8.14e-05,2,1,0.977,0.436,-27.064,0.0,0.0,0.0,0
1kBCDfKuTlsLERXOBcmzWv,Waves Hard,Ocean For Sleep,59,0.671,0.166,1.0,5,1,0.919,0.977,-19.012,0.055,1e-05,113.189,4
21vF00XMLwcgG6797XcvqA,Elements of Nature,Dreamy Beach Sample,56,0.249,0.168,0.996,3,0,0.605,0.96,-19.803,0.0611,1e-05,124.208,3
0QXTaKXVQNWRlIyicL5ZFg,Space of Waves,Beach: The Softness of Nature,54,0.171,0.169,0.974,1,1,0.98,0.983,-19.711,0.073,0.0053,121.232,4
6RfkQdyd9B1Q8SFNT6Wvwn,Ocean Sounds FX,Summer Ocean Waves,47,0.565,0.124,0.00354,7,1,0.975,0.87,-16.175,0.47,1e-05,91.579,3
5W0y0fnJpx0hQF0Vtpske8,Natural Sample Makers,Waves: Long & Soft,57,0.172,0.0,0.459,6,0,0.396,0.543,-16.439,0.0,0.0,0.0,0
6vPVEcR3IYrZcS84QsXeIe,Natural Samples,Healing Water Sounds,54,0.161,0.0855,0.994,1,1,0.000631,0.895,-17.218,0.0853,0.0121,85.526,4
2LfeJE5IQ8scLCSQfePWHC,Big Sounds,Sleep Tight at the Beach,57,0.76,0.166,0.999,5,1,0.934,0.974,-20.872,0.0549,1e-05,114.008,4
1a02pxK7AH63PZhGMUCUCh,Brainwave Samples,Distant Waves Pt. 1,46,0.223,0.076,0.000248,10,0,0.55,0.632,-18.209,0.51,0.0302,170.275,4
3Z11GC0LW8MclQwl2SFIAg,Ocean FX,Good Night Beach Waves,55,0.558,0.0862,0.996,5,0,0.972,0.961,-16.994,0.063,1e-05,166.034,4
01AKBy0h9oJamIXgMkDXu0,Relaxed Minds,White Noise Waves,53,0.516,0.0639,0.552,1,1,0.952,0.864,-30.88,0.105,0.0306,56.653,4
6AiW2dz9mOgsZjsEKwAhIv,Microdynamic Recordings,Calm Pouring Ocean,46,0.00631,0.0743,0.011,10,0,0.975,0.469,-15.802,0.119,0.0193,83.743,1
1qDMVYMJEQCTkTVntIhvE9,Coastal Sounds,Peaceful Low Tide,51,0.696,0.115,1.0,8,1,0.995,0.978,-11.959,0.0718,1e-05,94.084,3
1kLZQfEVrRdp9gU5PSpsVZ,Ocean Sounds Plus,White Noise and Ocean Pouring,53,0.217,0.151,0.552,7,0,0.984,0.247,-13.764,0.0605,1e-05,107.503,3
1vx4b4EPULL3UhFs3aZm1T,Pacific Ocean Samples,Oceanic Streams,50,0.286,0.158,0.729,4,0,0.995,0.446,-26.596,0.0618,1e-05,130.817,5
29DeShLV9kzW2RXeTpo8bX,4D Nature Recordings,Stereo Waves,52,0.599,0.175,0.179,8,1,0.951,0.67,-17.767,0.0709,1e-05,83.41,1
1VApDifG2Adn7kAWWMXqT6,Sleep Recording Sounds,Sandy Beach Sounds,52,0.102,0.159,0.665,10,0,0.981,0.39,-32.662,0.0668,0.0106,105.896,5
0I2FETV7Ce2FZ22E9Xkizl,Shaman,Falling Asleep at the Shore,49,0.698,0.19,0.998,4,0,0.664,0.917,-16.58,0.0524,1e-05,87.614,4
076p5UWPKUq6nvpV6jxinM,Ocean Sounds Plus,Soothing Ocean Waves for Dreaming,53,0.155,0.155,0.687,10,0,0.99,0.63,-12.391,0.0804,0.0044,131.599,5
1rTZduYdeBtaRP21bDfINv,Pacific Ocean Samples,Dark Waves for Sleep,50,0.266,0.156,0.7,2,0,0.986,0.632,-27.169,0.0964,0.00536,132.001,3
2TweewRtg4oIzcKJ4It7OO,Autonomic Sensations,ASMR Stone Beach Waves,50,0.514,0.174,0.987,6,1,0.972,0.892,-18.958,0.114,0.00713,79.862,3
5ANRhSqW29nMUdiqSXmTcZ,Naturalis,"Contemplating in the Rain, by the Sea",47,0.699,0.13,1.0,8,0,0.867,0.95,-12.501,0.106,0.00253,79.094,4
4m4PtBNg1Rzth9rFHS0ftW,Sleep Recording Sounds,Natural Ocean Sounds,49,0.0893,0.169,0.682,10,0,0.96,0.418,-32.25,0.0711,0.00837,121.989,5
6xTpKRtmgkcmVzrVE8NgpL,Deep Horizon Waves,Waves and Dreams,49,0.268,0.157,0.921,1,1,0.969,0.374,-12.337,0.0749,1e-05,82.418,4
4kldMqdHGJCvxnGB97KF44,Wave Sound Group,Long Waves,54,0.151,0.197,0.947,2,1,0.025,0.305,-16.227,0.0804,1e-05,86.326,1
6gj55yZkNA0UA9XDO4PXof,Brainwave Samples,Distant Waves Pt. 2,47,0.365,0.211,0.00775,7,1,0.984,0.622,-16.713,0.535,0.0118,78.195,1
6QpKgTnjn6n6S81Rurgkxr,FX waves,Sleepy Waves,56,0.142,0.0793,0.892,7,1,0.00812,0.346,-16.237,0.0919,0.00501,168.779,1
46pmGWrth04JCva2F0yMDR,Brain Timbre,Brain Waves Ocean Sounds,46,0.00339,0.168,0.053,1,1,0.599,0.482,-15.716,0.114,0.0177,75.435,3
0AhBZXFDruygIhpiaCgSHG,Coastal Sounds,Pacific Waves Crashing,55,0.147,0.194,0.991,1,1,0.968,0.375,-10.979,0.0715,0.00288,113.531,4
4ec3VGnJUyMfX5GEFCBipt,Rivers and Streams,Babbling Brook,55,0.749,0.229,0.999,7,0,0.886,0.98,-16.932,0.0561,0.011,51.497,4
0NMm7e8hghkc45813KsWOn,Microdynamic Recordings,Misty Waves,46,0.0147,0.175,0.00355,10,0,0.994,0.605,-16.617,0.0904,0.0123,87.165,4
19KPRegQI1m8cZzzDLMj1v,Alexander Dubovoy,Brief and Momentary,52,0.0377,0.268,0.773,10,0,0.956,0.859,-29.731,0.133,0.0,34.326,3
2dEUtBDxuEi0seN5feyibM,Ocean Sounds,Little Hunters Beach,52,0.512,0.158,0.943,1,1,0.476,0.827,-27.681,0.0788,1e-05,79.27,3
2X53fycK56KzDdse9h6ela,Ocean Sounds,Sand Beach,49,0.738,0.0646,0.926,1,0,0.969,0.383,-24.768,0.0525,1e-05,76.996,1
6rlaYewjRwDjHyBHbxpV3n,White Noise Research,Seawash As Heard from the Cliffs,46,2.81e-05,0.0692,0.694,5,0,0.99,0.332,-14.191,0.101,0.0117,80.546,3
1EDCAQjvGI8P0aYYLG2BxE,Granular,Soft Pink Noise - Mid Boost,60,0.616,0.0,2.03e-05,6,1,0.342,0.946,-18.051,0.0,0.0,0.0,0
6bW6GIaja5aIc8CEjwTL5N,Noise for Healing,Pink Noise Sleep Loop (Looped Sleep Pink Noise),60,0.00212,0.0,2.01e-05,1,1,0.905,0.429,-18.756,0.0,0.0,0.0,0
39AB96uYjGDYHUa4CXOxkc,Matthias Stuski,Pink Noise (LPF4k6dB 5min),54,0.0,0.0,2e-05,10,0,0.97,0.525,-27.13,0.0,0.0,0.0,0
4ipweRF3vRhIuDTE1lzhRd,White Noise Baby Sleep,Pink Noise,53,0.005,0.0,2e-05,10,1,0.911,0.514,-24.035,0.0,0.0,0.0,0
1GfZLlO0Kee9py3CEBMN08,Me & Us,Pink Space,55,0.896,0.0,2.03e-05,1,1,1.0,0.284,-52.404,0.0,0.0,0.0,0
5uf7MBXN1xjNtdmuHevs91,Fans & White Noise,Pure Static,50,0.163,0.0,0.00147,10,1,0.999,0.509,-18.566,0.0,0.0,0.0,0
4zK9TMQbZcvrXA3rOcrNHr,Wavelength Minds,Crackle White Noise,54,0.236,0.0,2.02e-05,2,1,1.0,0.421,-46.41,0.0,0.0,0.0,0
5wf3wwLBJj4j46xtJETZ8L,White Noise Spa,Soothing Deep Pink Noise,57,0.956,0.0,2.03e-05,10,0,0.238,0.131,-20.961,0.0,0.0,0.0,0
3C32S8W8BBBKfHg3qyNX7E,White Noise Therapy,Smooth Sailing,52,0.951,0.0,2.03e-05,2,1,0.873,0.113,-16.555,0.0,0.0,0.0,0
595FX7UUfZmbFgf0LzrwSX,Pink Noise Babies,Infant Airplane Training Pink Noise - Loopable with No Fade,61,0.241,0.161,0.162,1,1,0.973,0.112,-26.315,0.115,0.0283,127.795,4
0HjjdDk07scmzlA9gM01Wg,Peninsulas,Pink Brown White Noise,50,0.0,0.0,0.0,0,0,0.0,0.0,-46.879,0.0,0.0,0.0,0
0k1SfhHiZblCF11hgTyj0G,Granular,Pink Noise For Sleep 14,56,0.932,0.0,0.11,10,0,0.298,0.108,-29.296,0.0,0.0,0.0,0
7M4kYbhnXNKJhWSeRqpw79,Pink Noise Therapy,Distances,55,0.426,0.0,2.03e-05,5,1,1.0,0.111,-37.323,0.0,0.0,0.0,0
0bQC7ajjhF4e9C884naSL1,Pink Noise,Study Focus Loop,51,0.298,0.176,0.352,0,1,0.86,0.119,-17.732,0.106,0.00133,92.291,4
4KYhox9qsWLDsoH9iPWeTs,Granular,Pink Noise For Sleep 12,51,0.71,0.26,0.599,0,0,0.714,0.114,-26.861,0.0565,8.84e-05,67.796,3
7bLXN2lHwiLkUD9W7MYfud,Matthias Stuski,Pink Noise (rev LPF2k6dB 5min),47,0.000309,0.0,2.02e-05,7,0,0.389,0.546,-40.25,0.0,0.0,0.0,0
0gEFikeNaiG5lmcvQPjeHB,Granular,Pink Noise For Sleep 3,59,0.441,0.134,0.275,9,1,0.949,0.111,-29.198,0.0603,1e-05,78.126,4
1IIo90o6ixueWeDClhUxM1,Pink Noise Therapy,Distant Drones,48,0.698,0.139,0.483,1,1,0.998,0.111,-33.458,0.156,0.0296,140.231,3
1g7PPQanxgOp30JymynSLp,Chill Machine,Pink Noise for Meditation and Inner Peace,50,0.354,0.0,0.023,8,1,0.309,0.111,-21.867,0.0,0.0,0.0,0
3D1dKFpR8B8h8hiFGMfYNc,Granular,Pink Noise - Calm Modulation,52,0.973,0.139,0.759,5,0,0.974,0.111,-31.16,0.0648,0.0201,140.65,4
2D69IjFsQwHw2jqhJk405C,White Noise Spa,Clean Pink Noise,47,0.201,0.162,0.000282,10,0,0.878,0.141,-17.427,0.305,0.0243,114.243,3
2pQRzxlBTiYg6zsu8XWLeT,BodyHI,Road Rumble Tone,51,0.976,0.145,0.696,9,1,0.76,0.112,-26.079,0.147,0.0359,140.942,3
6C4zLj1IIpLuTslEJi1M4h,White Noise Sessions,Pink Noise Tone,46,0.0303,0.168,0.00304,8,1,0.973,0.118,-22.326,0.0567,0.0366,76.324,1
0RWHqbzfBCpJMm3EdOoUcP,Calm Meditation Therapy,Calm Pink Noise,52,0.978,0.163,0.374,5,0,0.568,0.112,-28.016,0.189,0.0307,126.055,3
2uZ0qOubPeAoRU4qsmJ9Rx,Pink Noise Babies,Sleep Baby Sleep - Loopable with No Fade,56,0.112,0.163,0.471,1,1,1.0,0.111,-24.037,0.175,0.0339,127.078,4
4PG3naOTNAiNbuD63KIf1J,Pink Noise,Pink Noise Tranquility,52,0.595,0.154,0.174,1,1,0.972,0.111,-36.29,0.145,0.0707,135.356,3
7wkWD75UWhWYpZOz4po3XL,White Noise Relaxation,Ascending Plane,46,0.949,0.499,0.155,1,1,0.971,0.0982,-37.761,0.108,0.379,120.003,3
4hChFEB2l9bwJSJUggBa3T,White Noise Sleep Sounds,Descending Plane,50,0.741,0.149,0.329,1,1,0.965,0.0876,-36.121,0.0993,0.0362,139.287,4
6QVdVk5sxuhiF3TMOhRDhd,White Noise Meditation,Pink Noise Theta 30-36hz,27,0.942,0.521,0.0339,1,1,0.973,0.112,-36.368,0.113,0.0393,179.989,1
58ILtqqwQdWbjkS4LPuM0L,Calm Meditation Therapy,Sleep Better Pink Noise,52,0.836,0.209,0.11,1,1,0.973,0.112,-39.04,0.122,0.0775,141.247,3
1JxZs54PMSPFjvtKznxiLY,Mindful Meditation World,Pink Noise Theta 30-36hz,46,0.939,0.531,0.0851,1,1,0.973,0.111,-29.982,0.112,0.0393,179.969,1
3SmQ86VIG7DyhPwq1AvPpF,Chill Machine,Warm Pink Noise Calm,50,0.477,0.159,0.112,11,1,0.208,0.209,-27.68,0.083,0.0109,128.885,4
5vRvzOHbx40CCMkmSC28fY,Nature Recordings,Birds And Breeze,50,0.59,0.199,0.358,0,0,0.000501,0.774,-42.416,0.0508,0.0167,138.944,4
2NMA93HoL1DkxNLbnyOOqA,Natural Sound Makers,Dark Forest,60,0.307,0.0717,0.0402,1,1,0.953,0.179,-30.543,0.0446,0.0353,79.741,4
6MDmC6OgvXBj9xnLjnJ1RF,FX Makers,Rainforest Ambience,53,0.175,0.0608,0.392,1,1,0.97,0.242,-24.02,0.0602,0.0395,72.113,4
50cVjrNMWV8ZZ8DWlNImQB,Sounds of the Jungle,Early Morning Rain,33,0.13,0.162,0.387,7,1,0.847,0.539,-35.378,0.0616,0.00946,112.629,4
63qps2UseM4TTaciTdeK59,Thunderstorm Sound Bank,Monsun Thunderstorm,74,0.000325,0.145,0.275,1,1,0.985,0.418,-20.182,0.0636,0.0326,105.263,5
0XhxyzxCoJ15QH3J4HnCfW,Mother Nature Sound FX,Caribbean Thunderstorm,66,8.23e-05,0.135,0.723,8,1,0.797,0.957,-22.636,0.107,0.0159,141.159,3
41ngfIhPv1DkwHozVjH5Yc,Mother Nature Sound FX,Florida Rain Storm,72,0.0027,0.157,0.523,5,0,0.764,0.0936,-28.309,0.0666,0.0384,89.925,3
1tJf9tdBDvK130VCj1VAmt,Sound Sleeping,Paradise Rain,59,0.117,0.0,0.0474,2,0,0.989,0.79,-15.677,0.0,0.0,0.0,0
0i2QIV9Lku6x5zQkN7DZpn,Fictional Athmosphere,Rain & The Rainforest,45,0.979,0.0572,0.00278,3,1,0.972,0.0553,-30.332,0.0526,0.0243,68.652,4
34v7cD6VR3fVYguedQ1wuh,The Sleep Specialist,Tropical Forest,55,0.129,0.311,0.377,3,0,0.979,0.247,-36.509,0.0366,0.0388,84.122,1
6NmCnDxXrAkWpXb60orkQy,Sardinia Sleep,Serenity Sounds of Nature,45,0.0202,0.28,0.515,5,0,0.806,0.341,-20.555,0.0583,0.031,80.427,3
7pecvxazasdLJwT4IQbmUa,Reikini,Pouring River & Forest Sounds,46,0.0944,0.411,0.874,10,0,0.0131,0.18,-13.957,0.344,0.0535,123.535,4
5ssDGpsPZ59nQhfqL1vKhb,QFT Sounds,Natural Ambiences,40,0.906,0.195,0.994,3,0,0.767,0.301,-12.514,0.1,0.0166,135.628,3
2QZGDRyucOmjnZJnowPX1U,Sardinia Sleep,Therapy Forest,43,0.994,0.234,0.0483,5,1,0.963,0.0461,-27.272,0.0718,0.0209,95.672,1
2LGjiCAsPfefOcsUPZlgLI,Nature Sounds,Thoughtful Afternoon Rainforest Environment,2,0.428,0.249,0.952,6,1,0.641,0.935,-37.684,0.0322,1e-05,132.233,3
5LMYmWTn0wuFDxPfLZVcEO,Nature Sounds,Calm Tropical Rainforest Nature Sounds,1,0.332,0.165,1.0,4,1,0.698,0.835,-15.248,0.0513,1e-05,89.708,4
0AFz1uLoD7Kv5SnCeodrRD,Nature Sounds,Calming Night-Time Rain Sounds,49,0.895,0.132,0.999,6,0,0.942,0.921,-25.616,0.0464,1e-05,100.34,3
4NlsctTVxrTknjeiOKAdsr,Sleep Sounds of Nature,Under a Waterfall (Relaxing Sounds),54,0.132,0.0589,0.994,1,1,0.983,0.946,-22.764,0.0667,1e-05,47.986,4
3uGk1gDFXQSXPwxVjtcNWu,HB,Country Crickets Sleep Aid Loop,47,0.904,0.166,0.000896,1,1,0.85,0.0753,-51.492,0.082,0.0205,76.955,4
6NBXQ89dofKKTHtp9QzwKf,Nature Sounds Nature Music,Relaxing Underwater Sounds for Deep Sleep - Sleep Music for True Rest Reiki Music,40,0.666,0.527,0.187,6,0,0.00554,0.0927,-38.893,0.0896,0.173,104.424,5
5sT358T58i5g3nbJHZ1U6F,Aaron Lewis,Seal Cove Pond 10/30 8am,43,0.005,0.337,0.241,1,1,0.957,0.275,-33.967,0.0484,0.211,78.899,3
21aZHMDP9MJaV9SHH6qayg,Nature Sounds,Ocean Rain,43,0.187,0.157,0.998,1,1,0.889,0.959,-14.445,0.0495,1e-05,94.845,3
6cT7dRMHzgURq44rPtFHUB,Sounds of the Jungle,Evening Drizzle,31,0.983,0.146,0.497,4,0,0.346,0.901,-32.901,0.0581,1e-05,136.119,4
4K5o0A7lQpHox49jSNc7Yk,Nature Sounds,Refreshing Claps In Thunderstorm,51,0.376,0.0618,0.671,1,1,0.965,0.406,-26.211,0.0631,0.0317,56.572,4
3BzfDBrjyvLLyDnhTynkOM,Relax Meditate Sleep,Borneo Jungle Oasis For Deep Sleep With Nature Sound,1,0.39,0.418,0.499,6,0,0.464,0.248,-20.217,0.345,0.0718,140.79,4
0A71OLE9BN4ImZ3XTCOHP7,Nature Sound Series,Waterfall Constant Roar of a Mountain Waterfall to Reduce Stress. Nature Sounds Relaxing,45,0.131,0.0567,0.994,1,1,0.984,0.913,-22.601,0.0708,1e-05,44.887,4
5W3ORIYUu2eXASNHbVwzTC,Sound Effects Library,"Jungle, Day - Afternoon Jungle Ambience: Heavy Birds, Insects, Foreign Forests, Jungles & Swamps",43,0.445,0.233,0.481,1,1,0.639,0.147,-31.013,0.0802,0.0347,118.118,1
7G9By80TKqAtNRPdBiSTpg,Wp Sounds,Rainforest Rain,53,0.123,0.0,0.932,10,0,1.0,0.72,-13.238,0.0,0.0,0.0,0
61SiFnjiY36uVSTBVXK5Yw,Life Sounds Nature,"The Sound Of The Jungle With Coloured Birds For Relaxation, Sleeping, Studying",45,0.0509,0.226,0.442,11,0,0.136,0.0791,-36.624,0.0562,0.0234,77.998,4
7A2q9kJxZTsR8AYZRSx6DO,Elliott Sharp,Jungle Birds,41,0.829,0.202,0.945,1,1,0.931,0.367,-32.111,0.536,0.00835,119.101,3
47fWPgl0tDke4qcAQFc4zd,Lluvia del Bosque,Warm Forest At Night,54,0.108,0.0536,0.000224,4,1,0.971,0.0746,-41.852,0.0671,0.0102,54.097,4
31FarzWQVD2ZAYTq9qhVlp,Rainforest Sounds,Jungle & Rainforest Sounds,47,0.0076,0.417,0.0257,10,0,0.72,0.0791,-44.166,0.662,0.514,113.481,4
0KvIXQVhzpRfVDT3xDSUrL,Ambient Nature White Noise,Jungle Relaxation Sleep,42,0.65,0.288,0.218,6,0,0.968,0.0789,-42.721,0.0613,0.0349,128.682,3
2nFRBD3JTTZlkItIyee7dc,Ambient Nature White Noise,Sleeping Jungle,43,0.542,0.277,0.309,6,0,0.939,0.0479,-42.969,0.04,0.0332,136.612,4
1a2tFSMQyFHt8vSuQnFgl0,Sounds of the Jungle,Rain and Bird Sounds,30,0.968,0.168,0.794,6,0,0.737,0.731,-32.37,0.0572,1e-05,123.502,5
2znPXY4YpOqHMrmEUlcTL1,The Hollywood Edge Sound Effects Library,Rain Forest Ambience with Medium Distant Bird Chirps and Crickets with Sporadic Close up Exotic Bird Calls and Distant Howler Monkey,44,0.228,0.154,0.15,10,1,0.826,0.0818,-25.976,0.0426,0.0365,105.797,3
17kqaq39xg9nP1j6goQW5A,Lluvia del Bosque,Relaxing Jungle Sounds,54,0.162,0.444,0.905,9,0,0.169,0.358,-17.81,0.31,0.0534,149.907,4
5iAB4tlYseBES4MKqgY4KG,Natural Sound Makers,Relaxing Crickets And Waterfall,54,0.118,0.0787,0.000175,7,1,0.972,0.0793,-35.96,0.058,0.0116,169.062,5
07mULeXBpE2Midfs1dM9Ni,Atmosphere Asmr,Night Time Forest + Jungle Waterfall Soundscape,42,0.000838,0.163,0.685,8,1,0.965,0.319,-22.002,0.0954,0.0873,129.162,5
0H35gcoQAOvPoFpSbO8Ylp,Dr. Meditation,Many Jungle Birds,41,0.738,0.492,0.5,0,1,0.329,0.33,-15.548,0.3,0.039,114.909,4
2UWkZeJs7eCis4gbWdyJ7p,Natural Rain Sounds for Sleeping,Tropical Rain Thunderbirds,43,0.13,0.27,0.968,1,1,0.879,0.832,-23.065,0.0459,0.019,80.005,4
1nsiddORSPYmnx7wYdlFHa,Lluvia del Bosque,Rainforest,47,0.00345,0.166,0.0908,1,1,0.963,0.136,-31.689,0.0784,0.0361,115.575,4
0KJdVfQkMHZn9rJB8PlBnH,Nature Noise,Deep Forest Soft Rain Birds Chirp Away,57,0.674,0.0652,1.0,6,1,0.966,0.369,-13.534,0.0531,1e-05,75.913,1
5LVx4ofVD3DXNfkiDajr4a,Life Sounds Nature,A Night In The Jungle With Birds At River (Fluss),42,0.98,0.214,0.998,10,1,0.853,0.553,-25.677,0.0584,1e-05,107.985,4
1OycCM0ijoTj1aGdmRlYoS,The Sleep Specialist,Waterfall Jungle,50,0.00171,0.176,0.274,2,1,0.00124,0.352,-29.561,0.0592,0.0338,129.944,4
62UzU328BY9sOluH2yTMQR,Nature Soundscape,South American Jungle Ambience,43,0.898,0.137,0.894,2,1,0.886,0.743,-22.061,0.339,0.0306,74.391,5
4JfIIJr0YVezLxTpHK5Nz3,Nature Soundscape,"Daytime Jungle Ambience with Heavy Insects, Birds and Water Dropping on Vegetation",43,0.671,0.168,1.0,9,1,0.929,0.535,-17.535,0.0497,0.00329,139.533,4
5sWMEcMemPH3Bc8hxeivIi,Nirvana,All Apologies,7,0.0881,0.445,0.627,1,1,0.000195,0.0896,-12.185,0.0351,0.332,113.151,4
3bE5slaVEfaDreqARl6k4M,Pearl Jam,Yellow Ledbetter,70,0.29,0.504,0.354,4,1,4.71e-06,0.157,-11.3,0.0339,0.292,140.87,4
3ztCt91U2wGkDZuzbCwH6H,Soundgarden,Black Hole Sun,15,0.000185,0.351,0.822,6,1,0.000117,0.0766,-5.337,0.0408,0.158,105.503,4
1AfYo6cKm3yHsJHdmNoGO1,Stone Temple Pilots,Interstate Love Song,73,0.000552,0.214,0.947,4,1,0.00352,0.238,-5.053,0.0507,0.483,170.616,4
5sFDReWLrZHLFZFjHsjUTS,Alice In Chains,Would?,73,0.000327,0.305,0.833,6,1,2.36e-05,0.091,-7.981,0.0398,0.586,100.675,4
0MKGH8UMfCnq5w7nG06oM5,Nirvana,Come As You Are,78,0.00016,0.5,0.824,4,0,0.00161,0.0916,-5.846,0.0388,0.539,120.125,4
3cahGAUUQ0n55EjLBs2Wjo,The Smashing Pumpkins,Today - Remastered,64,3.29e-05,0.457,0.825,8,1,0.578,0.0548,-7.611,0.0268,0.414,82.539,4
0elH6ukMGLyCHJavHutEza,Stone Temple Pilots,Creep,61,0.00428,0.66,0.567,4,0,0.0137,0.11,-6.318,0.0289,0.182,107.754,4
0O4Yt3iHNIZGFE3uhFLu6I,Nirvana,About A Girl,6,7.35e-06,0.405,0.889,11,0,0.000201,0.174,-6.428,0.0307,0.648,132.209,4
3jJZVeExYzVYiV6Y9Fl3DX,Stone Temple Pilots,Plush,66,0.0021,0.423,0.954,7,0,0.0,0.177,-3.157,0.047,0.5,144.553,4
4OaV9UYQ3EfrBRPjoO6u7c,Nirvana,Heart-Shaped Box,12,0.188,0.493,0.66,1,1,0.0298,0.094,-10.198,0.0457,0.307,100.977,4
2nzlgHTbUDzuRtTFoX3qfJ,Bush,Glycerine - Remastered,8,0.0325,0.427,0.337,5,1,0.00215,0.0872,-11.38,0.0324,0.0849,114.075,4
3mhOmh4tRKsMfnRmgZfeBm,Candlebox,Far Behind,66,0.00187,0.552,0.645,7,1,1.38e-06,0.0424,-6.595,0.0268,0.588,89.518,4
3vBA9cISon26MlnDWdKSSQ,Soundgarden,Fell On Black Days,7,0.00154,0.577,0.732,4,0,0.000204,0.133,-5.731,0.0275,0.523,101.704,3
1f3yAtsJtY87CTmM8RLnxf,Nirvana,Smells Like Teen Spirit,82,2.55e-05,0.502,0.912,1,1,0.000173,0.106,-4.556,0.0564,0.72,116.761,4
